date,district_en,district_zh,assignment,source_station_codes,n_stations,n_stations_with_data,n_nonzero_stations,pct_nonzero_stations,rainfall_mm,wet_limit_mm,data_ok,is_rainy,prev_date,prev_rainfall_mm,prev_data_ok,prev_is_rainy,two_day_rainy,refreshed_at_utc
2025-11-20,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-19,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-20,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-19,0.5,1,1,0,2026-09-08T08:48:52Z
2025-11-20,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-19,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-20,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-19,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-20,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-19,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-21,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-20,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-22,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-21,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-23,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-22,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-24,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-23,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-25,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-24,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-26,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-25,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Sha Tin,沙田區,located_in_district,SHA,1,1,1,1.0,0.5,0.2,1,1,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-27,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-26,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Lantau Island,大嶼山,located_in_district,HKA,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,North,北區,located_in_district,"SSH,TKL",2,2,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Sai Kung,西貢區,located_in_district,"JKB,KSC,TYW",3,3,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Sha Tin,沙田區,located_in_district,SHA,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.5,1,1,0,2026-09-08T08:48:52Z
2025-11-28,Sham Shui Po,深水埗區,located_in_district,SSP,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Southern,南區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Tai Po,大埔區,located_in_district,PLC,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Tsuen Wan,荃灣區,located_in_district,"TMS,TWN",2,2,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Tuen Mun,屯門區,located_in_district,TU1,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Wan Chai,灣仔區,reference_station,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Wong Tai Sin,黃大仙區,located_in_district,TC,1,1,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Yau Tsim Mong,油尖旺區,located_in_district,"HKO,KP",2,2,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-28,Yuen Long,元朗區,located_in_district,"LFS,SEK,WLP",3,3,0,0.0,0.0,0.2,1,0,2025-11-27,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Central and Western,中西區,located_in_district,VP1,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Eastern,東區,located_in_district,SKW,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Islands,離島區,located_in_district,"CCH,PEN,WGL",3,3,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Kowloon City,九龍城區,located_in_district,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Kwai Tsing,葵青區,located_in_district,CPH,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
2025-11-29,Kwun Tong,觀塘區,reference_station,SE,1,1,0,0.0,0.0,0.2,1,0,2025-11-28,0.0,1,0,0,2026-09-08T08:48:52Z
